"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trim12a",1.38399496840428e-07,-0.866709588288699,0.027,0.286,0.00446822775549322
"Atf4",4.91716061541234e-05,-0.675621346889557,0.318,0.54,1
"Ficd",0.000361512323097879,0.237487409533876,0.118,0.008,1
"Prps2",0.000391806557602887,0.479645215277537,0.155,0.024,1
"Rgcc",0.000567078037415485,0.730130534706829,0.709,0.508,1
"Ythdc2",0.00057595974682202,0.306420120091384,0.164,0.032,1
"Isoc1",0.000670803378360542,0.330563197470902,0.127,0.016,1
"Sftpc",0.000679910066963383,1.0825241747212,0.918,0.984,1
"Carhsp1",0.000681647163167225,0.502977875505423,0.127,0.016,1
"Gm30054",0.000928933563786281,-0.334129488038251,0,0.095,1
"Ifitm2",0.000989451253835782,0.970676736928516,0.209,0.063,1
"Sorl1",0.0010827341084471,0.741660689826124,0.573,0.429,1
"Tnfsf13",0.00110172592593961,0.2218111737779,0.082,0,1
"Arl16",0.00131216888041491,0.426340407666366,0.1,0.008,1
"Ndufc1",0.00140104993094045,0.711586041502502,0.391,0.19,1
"Cltb",0.00146273267300317,0.68107473379384,0.482,0.278,1
"Chchd2",0.00156806134871048,0.517212392853345,0.864,0.81,1
"Cox6c",0.00162792302796922,0.38602508932687,0.8,0.667,1
"Deptor",0.00173557428337493,-0.644616062055772,0.055,0.183,1
"Ighd",0.00176733606197692,-0.769563011826682,0.218,0.405,1
"Rbbp4",0.0018652967703361,0.385507235358852,0.391,0.183,1
"Nedd4",0.00191049730341061,0.811995317603238,0.473,0.286,1
"Ctse",0.002143311675849,0.312082979877333,0.073,0,1
"Bckdhb",0.002143311675849,0.115142119454827,0.073,0,1
"Prkar2a",0.00249171295463754,-0.620505947284197,0.309,0.484,1
"Pex2",0.00249229156796281,0.427643037174331,0.182,0.056,1
"Dync1li2",0.00249564899453474,0.6420476518399,0.273,0.119,1
"Fnta",0.00249675632427209,0.552430605560814,0.355,0.175,1
"Tmem42",0.00251814290109419,0.243489482492278,0.127,0.024,1
"Klhl24",0.00264100763955973,-0.609404421713104,0.409,0.54,1
"Ccdc58",0.00275668091634135,0.287813608477617,0.155,0.04,1
"Kctd10",0.00287055461725093,0.835884108220772,0.391,0.222,1
"Usp25",0.003016809546927,0.424189759563332,0.373,0.19,1
"Tnfrsf13b",0.00310323173093981,-0.38080259386668,0.045,0.167,1
"Pebp1",0.00318970103534762,0.521407605111164,0.555,0.357,1
"Ifit1",0.00345227338367703,0.474418187243157,0.191,0.063,1
"Coq9",0.00346864348794972,0.198034961027242,0.136,0.032,1
"Rbfox2",0.0034916970572147,0.464035647902887,0.227,0.087,1
"Tada3",0.00352735628197118,0.315014706473231,0.191,0.063,1
"Cluap1",0.00360645252193287,0.281573744451028,0.136,0.032,1
"Rbl1",0.00363993772482027,-0.338015064362606,0.009,0.095,1
"Samhd1",0.00379293288968255,-0.513859022914507,0.582,0.683,1
"Camk2n1",0.00383895097570857,0.738520316541761,0.255,0.111,1
"Arl4a",0.00384888496232163,0.278599080275769,0.118,0.024,1
"H3f3b",0.00393535411671916,0.468341842001029,0.918,0.905,1
"Rnf121",0.00400990947167449,0.138863926950176,0.191,0.063,1
"Srsf5",0.00408321589480106,-0.420947490043356,0.573,0.746,1
"Med9",0.00415834592885766,0.505072049670455,0.173,0.056,1
"Lmnb1",0.00417247686720689,0.167558967226269,0.064,0,1
"Nt5c3",0.00419772203158705,-0.449521995841219,0.036,0.143,1
"Luzp1",0.00433204060701682,0.50384697946107,0.309,0.151,1
"Ufd1",0.00433472519088132,0.518643507128599,0.227,0.095,1
"Tent5a",0.00435229637663974,0.378229278763042,0.164,0.048,1
"Trf",0.00436072494178497,0.589606246783562,0.118,0.024,1
"Chchd10",0.00438408155010174,0.777678775108828,0.618,0.5,1
"Rps6ka1",0.00444192210651117,0.200124200458441,0.1,0.016,1
"Cklf",0.00464016569337561,0.322199228657061,0.145,0.04,1
"Slc15a2",0.00469662013741514,0.274585581522979,0.145,0.04,1
"Pde7a",0.00474296809441603,-0.607936066855375,0.264,0.405,1
"Nrp2",0.00476125230889354,-0.419024791774793,0.073,0.198,1
"Myl6",0.00485581067071516,0.250696646429988,0.982,0.937,1
"Ccdc120",0.00486667525267181,0.0696075357969971,0.118,0.024,1
"Slc6a8",0.00494135556951042,-0.555042022995034,0.109,0.238,1
"Glrx",0.00508757298289507,0.312292911916558,0.1,0.016,1
"Icam1",0.00509502804965733,-0.565810944133352,0.445,0.635,1
"Enoph1",0.00510952907243292,0.307250832720883,0.145,0.04,1
"Vps33a",0.00531199405770265,0.291942740933122,0.082,0.008,1
"Rpusd4",0.00531199405770265,0.176772197130289,0.082,0.008,1
"Asah1",0.00533054415847074,-0.695341119228516,0.309,0.437,1
"Eva1a",0.0053523174088624,-0.00884292097114087,0.118,0.024,1
"Washc3",0.00553397441504919,0.57560087902739,0.227,0.095,1
"Atp2b1",0.00595423956352618,-0.456538257973567,0.482,0.627,1
"Ccl6",0.00611917388968847,0.848271966981651,0.109,0.024,1
"N4bp1",0.00618434443797962,0.456412396374386,0.236,0.103,1
"Serf2",0.00636378146596997,0.388724446594303,0.927,0.897,1
"Apip",0.00657454618886079,0.275407026179806,0.182,0.063,1
"Timm17b",0.00661465045432743,0.401093032846294,0.2,0.079,1
"Ccar1",0.00670626672304722,0.330842215972035,0.355,0.183,1
"Fcer2a",0.00689769098500073,-0.838944595576238,0.136,0.262,1
"Abcf2",0.00689861074615959,0.341233423149476,0.227,0.095,1
"Rnpc3",0.00692057447389971,0.219402413715219,0.182,0.063,1
"Mppe1",0.00696051921697539,0.246359490144325,0.136,0.04,1
"Shkbp1",0.00696750625828146,0.292361418235008,0.155,0.048,1
"Cdh13",0.0071289411241868,-0.691727637063021,0.127,0.254,1
"Rab1a",0.00729338168075805,0.639350709848577,0.355,0.198,1
"Trim30d",0.00737454092462144,-0.21231859619103,0,0.063,1
"Fcsk",0.00737454092462144,-0.126841513762725,0,0.063,1
"Cdon",0.00737454092462144,-0.241111921892306,0,0.063,1
"Edc3",0.00750581324582457,0.262946002648148,0.109,0.024,1
"Mlec",0.00758818106168593,0.152789835541789,0.3,0.135,1
"Eid1",0.00759754279656384,0.355133804328887,0.3,0.151,1
"Klhl2",0.00760757419907437,0.310133412135694,0.109,0.024,1
"Ttc37",0.00771057019609749,0.228807058154905,0.109,0.024,1
"Itgb2",0.00774212788528329,0.346295281988488,0.136,0.04,1
"Dmxl2",0.00781481409659024,0.25620413945671,0.109,0.024,1
"Ramp1",0.00792031886476094,0.377815626965282,0.109,0.024,1
"Kbtbd3",0.00792031886476094,0.264965259845093,0.109,0.024,1
"Btbd2",0.00792031886476094,0.286474748180282,0.109,0.024,1
"Fam110a",0.00801962772782781,0.285598102189149,0.136,0.04,1
"Nck2",0.00814157625674175,0.229797498117319,0.055,0,1
"Colgalt2",0.00814157625674175,0.102853741988928,0.055,0,1
"Nr4a2",0.00814157625674175,0.220847972008424,0.055,0,1
"Macrod2",0.00814157625674175,0.191108743608434,0.055,0,1
"P2ry14",0.00814157625674175,0.158475880405216,0.055,0,1
"Muc1",0.00814157625674175,0.243558058181787,0.055,0,1
"4930509H03Rik",0.00814157625674175,0.0928605248689706,0.055,0,1
"Fgl2",0.00814157625674175,0.217327371201095,0.055,0,1
"Ccser1",0.00814157625674175,0.0741552519339543,0.055,0,1
"Cd27",0.00814157625674175,0.224036885166753,0.055,0,1
"9130221H12Rik",0.00814157625674175,0.113351644097558,0.055,0,1
"Gm35082",0.00814157625674175,0.201630472592231,0.055,0,1
"Tbc1d7",0.00814157625674175,0.169663951416328,0.055,0,1
"Zfp532",0.00814157625674175,0.15452419572954,0.055,0,1
"Gm43305",0.00825837469071594,-0.550279316263012,0.027,0.119,1
"Ubb",0.00834628008468824,0.359598771594638,0.964,0.952,1
"Txnrd1",0.00840591076446529,0.404845710312769,0.209,0.087,1
"Zfp91",0.00853563503181612,0.531438174507893,0.482,0.325,1
"mt-Nd5",0.00857010182015793,-0.40919412094678,0.809,0.849,1
"Zfp609",0.00859332599765688,0.103699300485376,0.155,0.048,1
"Tcf3",0.00868674421473925,-0.565269955139491,0.136,0.254,1
"Pcmt1",0.00882101831736576,-0.520773830738369,0.191,0.317,1
"Bri3bp",0.00892879224584294,0.151599473906955,0.109,0.024,1
"Eif2b3",0.00896671273702133,0.244708288042715,0.091,0.016,1
"Ccdc117",0.00896671273702133,0.167300545962763,0.091,0.016,1
"Pou2af1",0.00914782863047357,-0.630586303200327,0.073,0.183,1
"Rnf167",0.00920562361124291,0.294578896616704,0.291,0.143,1
"Pawr",0.00923367530379421,0.213071032021687,0.091,0.016,1
"Ube2n",0.0093586974733999,0.380055238216603,0.382,0.214,1
"Slc39a8",0.00959549161284946,-0.486530675752184,0.436,0.532,1
"Polr3h",0.00961922702611066,0.176718967091668,0.073,0.008,1
"Rrm1",0.00970179758601323,0.279603219465829,0.145,0.048,1
"Gpn2",0.00978135083388571,0.229849214060122,0.073,0.008,1
"Cutc",0.00978135083388571,0.222379088111394,0.073,0.008,1
"Laptm4a",0.00985365677631177,0.446033846860348,0.627,0.468,1
"Hk1",0.0099323640835792,0.129360207278293,0.091,0.016,1
"Coq5",0.010224476240686,0.163431341509539,0.136,0.04,1
"Bend4",0.0102824300953635,0.0963447013960006,0.073,0.008,1
"Ap2a1",0.010293031331125,0.442427580595432,0.227,0.103,1
"4833438C02Rik",0.0104239768104159,-0.265368001679052,0.009,0.079,1
"Lims1",0.0105756074057046,0.591928535164463,0.418,0.262,1
"Rbm26",0.010624083873609,0.159936284921705,0.245,0.111,1
"Naa10",0.0107475771410362,0.504236755240535,0.155,0.056,1
"Desi2",0.0107607276000918,0.369700849359651,0.255,0.127,1
"Med6",0.010839474646916,0.316442165659514,0.118,0.032,1
"Acadsb",0.010939849319346,0.472048018918736,0.191,0.079,1
"Cenpx",0.0110193992709599,0.439407668806336,0.364,0.206,1
"Phlpp2",0.011022957193802,-0.229208916337512,0.018,0.095,1
"Cops3",0.0110244173496457,0.460085103856782,0.273,0.135,1
"Cpeb4",0.0110873584369369,0.486582712458477,0.364,0.222,1
"Ube2r2",0.011186396648363,-0.581265296074336,0.227,0.349,1
"Gls",0.0112584928728749,-0.506935788571234,0.3,0.437,1
"Ap3s1",0.011520179850855,0.326430382472885,0.118,0.032,1
"Cstf2t",0.0117813068430624,-0.262044517630463,0.018,0.095,1
"Prpf40b",0.0118029138714536,0.377387056920586,0.118,0.032,1
"Cdyl",0.0119465753405908,0.35402074053951,0.118,0.032,1
"Usp14",0.0119765770184185,-0.644427436072473,0.155,0.27,1
"Brd4",0.0120232053805353,-0.551615579577111,0.227,0.357,1
"Tmem41a",0.0120917849801455,0.18689364942497,0.118,0.032,1
"Stat1",0.0121601077343965,-0.569665306556856,0.182,0.31,1
"Nfatc2",0.0123976292761393,-0.210462732543795,0,0.056,1
"Mthfr",0.0123976292761393,-0.113990988097085,0,0.056,1
"Wdr19",0.0123976292761393,-0.242981162198259,0,0.056,1
"Npff",0.0123976292761393,-0.149927934715924,0,0.056,1
"Trim5",0.0124209376972002,-0.272046253912261,0.018,0.095,1
"AW112010",0.0124533970232072,0.401422358383311,0.191,0.079,1
"Tmprss2",0.0126453123112697,-0.595379174726391,0.173,0.302,1
"Gm31243",0.0132048885406143,-0.338072815795403,0.091,0.214,1
"Klc3",0.0132411730474927,0.456727200429584,0.127,0.04,1
"Slc9a3r2",0.0132537982968323,0.744402787612399,0.455,0.31,1
"Stoml1",0.0133505879359029,0.154760293957571,0.1,0.024,1
"Gpr137b",0.0133506265643082,0.304434010540626,0.155,0.056,1
"Egr3",0.0134770132876063,-0.399158805277599,0.064,0.167,1
"Ifi209",0.0134861027599026,-0.483306464735814,0.136,0.254,1
"Enpp5",0.0135897957133942,-0.556324324978131,0.136,0.254,1
"Chd1",0.013635332964463,0.229620641048734,0.236,0.111,1
"Gid4",0.0136452622640578,0.333027759544205,0.191,0.079,1
"Ttc19",0.0139547377286657,0.143683441575241,0.182,0.071,1
"Slc6a6",0.0139651548306517,-0.393166560138418,0.245,0.381,1
"Tsn",0.0139702826691145,0.273713429943948,0.409,0.254,1
"Dpy19l1",0.0140648088041482,0.339000843342797,0.1,0.024,1
"Cnot6l",0.0140720757868279,-0.390737155741969,0.173,0.302,1
"Ccdc186",0.0141412148880691,0.501304081932143,0.309,0.175,1
"Lap3",0.014330965983084,0.308776305931049,0.127,0.04,1
"2900097C17Rik",0.0143312887274501,0.514284437994596,0.4,0.262,1
"Tnks",0.0143345485119583,0.232239875948645,0.155,0.056,1
"Irx1",0.01444999192993,0.426169461637253,0.436,0.278,1
"Osbpl8",0.0144633473772227,0.290327532147009,0.2,0.087,1
"Ptms",0.0145382023278652,0.589566788311171,0.755,0.611,1
"Rfx7",0.0147122915127459,0.337317286190489,0.227,0.111,1
"Calm3",0.0147391886818197,0.548635039520487,0.445,0.294,1
"Phactr1",0.0148990300012205,-0.671196903593149,0.373,0.476,1
"Sdf2l1",0.0149885955685548,0.221669048986214,0.127,0.04,1
"Lsm2",0.0149998398415203,0.384017438522854,0.136,0.048,1
"Fxn",0.0150048632532799,0.177923064125774,0.1,0.024,1
"Rab33b",0.0151571003904032,0.326451941687295,0.127,0.04,1
"Atf3",0.0151993806297502,0.184920054705431,0.1,0.024,1
"Myo1e",0.0152417417713812,0.255354172382369,0.255,0.127,1
"Gpatch11",0.0152914985429731,0.440507467578686,0.209,0.095,1
"Ogt",0.0157505462064446,-0.52786830600075,0.382,0.492,1
"Cotl1",0.015819906491534,0.413814458368302,0.282,0.151,1
"1810058I24Rik",0.0158632638258687,0.535518775606494,0.373,0.23,1
"Tmed2",0.0159076681410156,0.504038747602344,0.527,0.413,1
"Abi2",0.0159614845451128,0.0783976630049182,0.045,0,1
"Pid1",0.0159614845451128,0.191933723786269,0.045,0,1
"Nrarp",0.0159614845451128,0.188270080062471,0.045,0,1
"Olfm1",0.0159614845451128,0.101459239076338,0.045,0,1
"Myl9",0.0159614845451128,0.345540308278949,0.045,0,1
"Mme",0.0159614845451128,0.145989470891693,0.045,0,1
"Ctsk",0.0159614845451128,0.0745409912428644,0.045,0,1
"Prmt6",0.0159614845451128,0.082882776941574,0.045,0,1
"Tnfrsf1b",0.0159614845451128,0.100380909754565,0.045,0,1
"9230114K14Rik",0.0159614845451128,0.172369763808998,0.045,0,1
"Aldh1l1",0.0159614845451128,0.18530233942791,0.045,0,1
"Rpusd3",0.0159614845451128,0.172637816396855,0.045,0,1
"Cox6b2",0.0159614845451128,0.134076873696138,0.045,0,1
"Zscan22",0.0159614845451128,0.234235564936614,0.045,0,1
"Axl",0.0159614845451128,0.326178349832542,0.045,0,1
"Prss36",0.0159614845451128,0.210864342980326,0.045,0,1
"Zfp868",0.0159614845451128,0.076213423420434,0.045,0,1
"Zfp882",0.0159614845451128,0.0669713886751876,0.045,0,1
"Txnl4b",0.0159614845451128,0.159387026138007,0.045,0,1
"Pik3r6",0.0159614845451128,0.0542236350418875,0.045,0,1
"Dhrs13",0.0159614845451128,0.103150170363711,0.045,0,1
"Stat5a",0.0159614845451128,0.0740518449950468,0.045,0,1
"Cd300ld",0.0159614845451128,0.173721490025029,0.045,0,1
"Clmn",0.0159614845451128,0.188927504935703,0.045,0,1
"Ccdc125",0.0159614845451128,0.157865330247528,0.045,0,1
"Entpd1",0.0159614845451128,0.122031195822567,0.045,0,1
"Slc25a14",0.0159614845451128,0.149113047823433,0.045,0,1
"Cdo1",0.0159661640913774,0.498316847721155,0.082,0.016,1
"Ifi35",0.0160549968500991,0.439395934315794,0.255,0.135,1
"Cerk",0.0164189002808754,-0.425932673979495,0.109,0.222,1
"Naaa",0.0164203337171344,0.379936766013055,0.173,0.071,1
"Cd74",0.0166040163568903,-0.4994928480245,0.536,0.69,1
"Ebf1",0.0166945871096807,-0.634027545831402,0.264,0.405,1
"Fez2",0.0168570273356098,0.405475993186987,0.136,0.048,1
"Gtf2e1",0.0169540456389526,-0.264557775026369,0.009,0.071,1
"Dbt",0.0171386165932921,0.409515614901539,0.109,0.032,1
"Haghl",0.0173589400130765,-0.124593230188898,0.064,0.167,1
"Agk",0.0174659193205275,-0.417603295872074,0.009,0.071,1
"Hibadh",0.0175042247292696,0.345111430339284,0.255,0.127,1
"Wdsub1",0.0176414584834227,0.120005579065749,0.082,0.016,1
"Memo1",0.0176974173988395,-0.230036933055861,0.036,0.119,1
"Fam50a",0.0178071912858205,0.500664521940573,0.182,0.079,1
"Tor4a",0.0180073491920718,0.186791600185955,0.064,0.008,1
"Gnb4",0.0180073491920718,0.104611792594056,0.064,0.008,1
"Adat2",0.018305973226653,0.358334051505615,0.064,0.008,1
"Smim41",0.018305973226653,0.397299984445716,0.064,0.008,1
"Apoo",0.0184031527644674,0.417156495480173,0.109,0.032,1
"Golm1",0.0184053722668895,0.0701844308707409,0.082,0.016,1
"Mrpl21",0.0185230935238143,0.505375612772782,0.318,0.183,1
"Tspan4",0.018608923713315,0.223753214594463,0.064,0.008,1
"Fdxacb1",0.018608923713315,0.231041182784951,0.064,0.008,1
"Ppp1r14c",0.018608923713315,0.205809033143765,0.064,0.008,1
"Ccdc88b",0.018608923713315,0.151920283307673,0.064,0.008,1
"Ndufs6",0.0186396279700921,0.571922951057682,0.5,0.341,1
"Cebpd",0.0186476173030704,0.535983141669541,0.209,0.103,1
"Pdpk1",0.0188183741548423,-0.549479789690176,0.136,0.238,1
"Dpagt1",0.0189130756160685,0.221997154238319,0.136,0.048,1
"D830050J10Rik",0.018916251910527,0.247125048694971,0.064,0.008,1
"Tomm7",0.0189313004447087,0.294550237315848,0.427,0.27,1
"Prkce",0.0189339337043996,-0.345404794554082,0.109,0.222,1
"Slco2a1",0.0189531755239898,-0.324061353755349,0.064,0.159,1
"Ppp2r3d",0.0191104357479198,0.260529074853787,0.136,0.048,1
"Pabpc1",0.0191170661562958,0.320520460686733,0.745,0.611,1
"Zfand3",0.0191958703769922,0.534067559265964,0.273,0.151,1
"Cd302",0.0192280094896895,0.207247027265996,0.064,0.008,1
"Tmem139",0.0192280094896895,0.175222865862065,0.064,0.008,1
"Hsd3b7",0.0192280094896895,0.0681591791614247,0.064,0.008,1
"Smad7",0.0192429748307559,-0.56352180989509,0.318,0.421,1
"Zc3h12c",0.0193814220621923,0.297733193735697,0.145,0.056,1
"Phf3",0.0195512743634347,0.464806647989187,0.491,0.365,1
"Gas2l1",0.0196400908488039,0.263154745215231,0.164,0.063,1
"Ethe1",0.0197486147684938,0.12410442872314,0.109,0.032,1
"Trim65",0.0197486147684938,0.155675185812911,0.109,0.032,1
"Mllt11",0.0198650215450022,0.0758445023697003,0.064,0.008,1
"Galnt7",0.0198650215450022,0.0789205452703797,0.064,0.008,1
"Dzip3",0.0198650215450022,0.031786612533114,0.064,0.008,1
"Amotl1",0.019917990628063,0.227771516680602,0.136,0.048,1
"Ints1",0.0200121165822745,0.232364211879582,0.164,0.063,1
"Tpd52l2",0.0200319694534979,0.294238468631587,0.309,0.167,1
"Cobll1",0.0200981125636309,-0.281548655927412,0.027,0.103,1
"Spry2",0.0201594503268722,0.317430893455178,0.182,0.079,1
"Polr3c",0.0203328255129915,0.3511752660913,0.136,0.048,1
"Jun",0.0203676683745614,-0.584968137977171,0.4,0.516,1
"Adrm1",0.0204932118619682,0.35622973022901,0.264,0.143,1
"Dicer1",0.0204961424062992,-0.364751937007977,0.145,0.254,1
"Zfp219",0.0206926104906206,0.107463868769668,0.109,0.032,1
"Sp100",0.020709363551539,-0.418421382564966,0.336,0.46,1
"Usp13",0.020905963454903,-0.125257842496991,0,0.048,1
"Igf2bp1",0.020905963454903,-0.190785216925789,0,0.048,1
"2610035D17Rik",0.020905963454903,-0.201884308757263,0,0.048,1
"D11Wsu47e",0.020905963454903,-0.119791802759329,0,0.048,1
"Dnah11",0.020905963454903,-0.130262438558876,0,0.048,1
"Setd4",0.020905963454903,-0.221574032432544,0,0.048,1
"Gm3435",0.020905963454903,-0.158971229654455,0,0.048,1
"B230354K17Rik",0.020905963454903,-0.170346148619694,0,0.048,1
"Svip",0.0209392400132111,0.537098374330777,0.118,0.04,1
"Ift20",0.0211688065700823,0.455367742822143,0.382,0.246,1
"Creld2",0.0211851570765492,0.105970105907228,0.136,0.048,1
"Sgk1",0.0212310602488166,0.44909886898284,0.318,0.19,1
"Itgb1bp1",0.0212844004553357,0.143668926575018,0.2,0.087,1
"Pum3",0.0212844004553357,0.188984039466263,0.2,0.087,1
"Acbd3",0.0213515869535927,0.424294533095167,0.255,0.135,1
"Map2k4",0.0218014091313664,-0.17727290003112,0.027,0.103,1
"Nr4a1",0.0220015521864362,-0.462643087108726,0.073,0.175,1
"Gabarapl2",0.0220086581400774,0.514866017440677,0.527,0.397,1
"Rtca",0.0220787119872325,-0.225194946464616,0.018,0.087,1
"Eaf1",0.0222728900392818,-0.551857786330439,0.064,0.151,1
"Socs7",0.0226478950210758,-0.413819539469648,0.055,0.143,1
"Stx11",0.0227670519874587,0.385070435007237,0.327,0.19,1
"Crkl",0.0228561503676669,0.144985614512047,0.218,0.103,1
"Gigyf2",0.0229192946687962,0.237319716623784,0.264,0.135,1
"Fchsd2",0.0231424846529096,-0.63164256374349,0.191,0.31,1
"Gm47283",0.0232935289273342,-0.676584654742286,0.164,0.262,1
"Cpsf6",0.0233363658594365,-0.362747561041385,0.2,0.317,1
"Ube2d3",0.0234476803277334,-0.303831230723533,0.609,0.722,1
"Ppp6r3",0.0234728171519368,-0.558584972026206,0.273,0.365,1
"Akip1",0.0235227126865161,0.256669661361503,0.091,0.024,1
"Klhdc4",0.0235790098500319,0.165165670326801,0.182,0.079,1
"Txndc12",0.0235847215137686,0.303798027966449,0.145,0.056,1
"Osgin2",0.0238142172472275,0.133447491363734,0.145,0.056,1
"Agap1",0.0238683343854614,0.229338702159275,0.118,0.04,1
"Zfp710",0.0238683343854614,0.291728847522298,0.118,0.04,1
"Lat2",0.0239315338207708,-0.486334934828033,0.045,0.127,1
"Hltf",0.0239349887774481,-0.281500433484912,0.091,0.19,1
"Swap70",0.0243572370262078,-0.484971675243783,0.391,0.492,1
"Trim2",0.0244277611003764,0.347384804156487,0.091,0.024,1
"Malt1",0.0245578016730354,-0.434859165275183,0.218,0.349,1
"Igkc",0.0245594140510444,-0.472483585245728,0.345,0.5,1
"Cyp27a1",0.0247360769752811,0.188470641175017,0.091,0.024,1
"Rab11fip3",0.0247360769752811,0.169434496819008,0.091,0.024,1
"Wdr33",0.0247400345328079,0.178085106851026,0.373,0.222,1
"Clec2i",0.0248256513105949,-0.248353637057237,0.073,0.175,1
"Fam129a",0.0248727978318094,0.000542022624976324,0.109,0.032,1
"Usp47",0.0248867852798846,-0.608905291512732,0.136,0.238,1
"Pomp",0.0250335527066413,0.303857066523483,0.609,0.452,1
"Pfdn1",0.0250820681976416,0.384334155786773,0.418,0.262,1
"Nadk",0.0251304072747819,0.298051646702228,0.2,0.095,1
"Fam45a",0.0252099109623341,0.34648182186134,0.155,0.063,1
"Hnrnpd",0.0252875747904677,0.507077122355215,0.409,0.278,1
"Gm49359",0.0253628333112285,0.0835883469993338,0.091,0.024,1
"Atg3",0.0254855602454687,0.167842575885058,0.336,0.19,1
"Fam192a",0.0255636668129606,-0.546846336186085,0.109,0.206,1
"Map3k20",0.0256801683889352,0.163164583003877,0.155,0.063,1
"Uqcrh",0.025693830814192,0.398456992107154,0.745,0.619,1
"Fmr1",0.0257155170817771,-0.449378267343506,0.127,0.23,1
"Grap2",0.0257279592484044,-0.576931865542914,0.1,0.198,1
"Mef2c",0.0257296728912211,-0.537894496029017,0.236,0.373,1
"Tmem70",0.0257361000220334,0.204287201798173,0.118,0.04,1
"Mknk2",0.0258448164334137,-0.522156127730734,0.227,0.333,1
"Pus1",0.026003285658797,0.265913187846572,0.091,0.024,1
"Cadps2",0.026003285658797,0.139054338060155,0.091,0.024,1
"Ldlr",0.026003285658797,0.194983814481833,0.091,0.024,1
"Add3",0.0260455648976114,-0.514411272890443,0.209,0.317,1
"Rbm3",0.0260910521620989,-0.468864682205953,0.418,0.532,1
"Als2cl",0.0261038971606282,-0.203532207879234,0.055,0.143,1
"Sept11",0.026241261576739,0.308624515371426,0.191,0.087,1
"Borcs8",0.0263422061711514,0.411561009132408,0.209,0.103,1
"Eif2b5",0.0263875507213022,0.39180621187911,0.173,0.079,1
"Mogs",0.0264692633260167,0.116552600127483,0.145,0.056,1
"Ppie",0.0265763681035229,0.103345557403411,0.182,0.079,1
"Acd",0.0266576721322791,0.248205269588163,0.091,0.024,1
"Usp46",0.0267413353927915,0.332850281380139,0.255,0.135,1
"Pop4",0.0269901657738223,0.219731445636377,0.091,0.024,1
"Ccng2",0.0271032102956233,0.32464672125071,0.127,0.048,1
"Dcps",0.0271464281215445,0.222589220707796,0.118,0.04,1
"Ntmt1",0.0273262333932526,0.100370552297833,0.091,0.024,1
"Taf12",0.0274779118578148,0.387340367892169,0.164,0.071,1
"Zfhx2",0.0275625761920586,-0.310554819263567,0.027,0.095,1
"Ptbp3",0.0276355041472068,-0.379852573458986,0.318,0.452,1
"Pmepa1",0.0277289622074961,0.167864632342181,0.118,0.04,1
"Abhd14b",0.027866932167138,-0.219893881651894,0.055,0.143,1
"Pdcd7",0.0278762690122441,-0.297557166911042,0.036,0.111,1
"Mkrn2",0.0279379274048477,0.359635166528748,0.127,0.048,1
"Elf4",0.0282012413597244,-0.623526514911267,0.136,0.23,1
"Tnip2",0.0283962101403367,-0.224239685868894,0.009,0.063,1
"Spindoc",0.0283962101403367,-0.202643351378947,0.009,0.063,1
"Heatr5a",0.0285317106126685,-0.383148974847039,0.027,0.095,1
"Ctdnep1",0.028545761086312,-0.287285556757487,0.082,0.175,1
"Cebpa",0.0287068555816616,0.112727584339284,0.091,0.024,1
"Fer",0.0287068555816616,0.00500599983812172,0.091,0.024,1
"Akirin1",0.028794775116077,0.3526708994147,0.282,0.159,1
"Srp19",0.0288658447036163,0.566234299401586,0.264,0.151,1
"Rdh11",0.0289264310581298,0.135000804621276,0.118,0.04,1
"Arhgef6",0.0289425742217087,0.216965533173054,0.236,0.119,1
"Celf2",0.0289616432904539,-0.424697419021836,0.536,0.627,1
"Zfp651",0.0290845625991373,0.317693223937736,0.073,0.016,1
"Pnpla2",0.0290941490285505,0.295103579477855,0.245,0.127,1
"Epb41l2",0.0291893674593174,0.276746607192604,0.155,0.063,1
"Abhd8",0.0291939849541375,0.3345890014764,0.1,0.032,1
"Dnajc2",0.0293557237771406,0.305488881273405,0.227,0.119,1
"H13",0.02941167566837,-0.491020840171372,0.191,0.294,1
"Cd55",0.0295862972596374,-0.454662753487324,0.236,0.357,1
"Htra2",0.0296205172612213,0.458693768932884,0.136,0.056,1
"Aco2",0.029905674870861,0.340047957275936,0.355,0.214,1
"Itpk1",0.0299722165811278,0.310798629575173,0.127,0.048,1
"Pkd1",0.0300709443002467,-0.427856794088647,0.136,0.23,1
"Serinc3",0.0300767354569431,-0.398370722456313,0.536,0.643,1
"Ttll3",0.0303181176491823,0.138412142858294,0.073,0.016,1
"5330438D12Rik",0.0303181176491823,0.178945151111796,0.073,0.016,1
"Nthl1",0.0303181176491823,0.324335140380419,0.073,0.016,1
"Mpeg1",0.0303181176491823,0.315477168466568,0.073,0.016,1
"Pxdc1",0.0303712759169747,0.43961489181846,0.682,0.611,1
"Bet1",0.0304908530239066,0.542654686877458,0.182,0.087,1
"Dync1li1",0.0305287819368655,0.226913386681004,0.164,0.071,1
"Leng9",0.0305582975999807,-0.213940816022934,0.027,0.095,1
"Abcb10",0.0306606216362857,-0.233609589195039,0.018,0.079,1
"Cfap410",0.0307391706200083,0.190165708973076,0.073,0.016,1
"Arhgef25",0.0307391706200083,0.157367556435911,0.073,0.016,1
