"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H3f3a",1.1288389334655e-05,-0.706763636923503,0.765,0.882,0.364445649669337
"Crebbp",1.13433955091418e-05,-0.643833991918643,0.15,0.355,0.366221524012645
"Klf6",1.14045498222051e-05,-0.733865408183606,0.405,0.618,0.368195891009893
"Platr22",1.1428368100134e-05,-0.345400286385714,0.015,0.136,0.368964864112825
"Mcl1",1.21106211519884e-05,-0.775854956488502,0.415,0.627,0.390991403891945
"Fam111a",1.2135057372654e-05,-0.351394740246531,0.015,0.136,0.391780327276135
"Fip1l1",1.24684627476175e-05,-0.694816633080645,0.17,0.373,0.402544319806832
"Srsf2",1.3323337547449e-05,-0.746098232648331,0.255,0.482,0.430143952719391
"Brd1",1.40351924290373e-05,-0.785332580055305,0.155,0.355,0.453126187571469
"Pcm1",1.40838630995532e-05,-0.879379126996769,0.155,0.345,0.454697520169074
"Xpr1",1.45213179110153e-05,-0.627917483371231,0.055,0.209,0.468820748757127
"5031425E22Rik",1.46957600370024e-05,-0.318793710481812,0.08,0.255,0.474452612794622
"Far1",1.4866911081882e-05,-0.475394821111011,0.11,0.3,0.47997822427856
"Abhd17b",1.50576528305377e-05,-0.669902622811194,0.075,0.245,0.486136321633909
"Rbm25",1.61331129319989e-05,-0.719266746755869,0.255,0.491,0.520857551009584
"Errfi1",1.64855005058172e-05,-0.962853316548083,0.22,0.418,0.532234383830308
"Pakap.1",1.66141156252645e-05,-0.839227670672897,0.665,0.791,0.536386722961663
"Cpsf7",1.69515923948854e-05,-0.431180924546164,0.095,0.273,0.547282160468876
"Gigyf1",1.6991188749369e-05,-0.591876307872673,0.045,0.191,0.548560528773378
"Sftpb",1.71793493756258e-05,0.432062827508977,0.4,0.164,0.55463529459208
"AC149090.1",1.74783767236628e-05,-0.815006758661659,0.205,0.418,0.564289392523453
"Phgr1",1.7838662433136e-05,0.828006028729979,0.215,0.036,0.575921216653795
"H2-T23",1.78586501023403e-05,1.05318012412794,0.545,0.409,0.576566518554058
"Dock8",1.83019870145789e-05,-0.634153589293201,0.125,0.318,0.590879650765678
"Slc4a7",1.83464339447134e-05,-0.902729746728958,0.025,0.155,0.592314619905071
"Gm26740",1.87196480279699e-05,-0.533390974687906,0.03,0.164,0.604363836583007
"Pde4b",1.88884766749645e-05,-0.629152840116426,0.065,0.227,0.609814469451228
"Foxo1",1.89229303074676e-05,-0.497363413712354,0.055,0.209,0.61092680497659
"mt-Nd5",1.96641223804852e-05,-0.709030121807861,0.635,0.809,0.634856191053964
"Tet2",1.97054394556633e-05,-0.354626489051347,0.04,0.182,0.63619011282609
"Ep300",1.98917764687511e-05,-0.557818065821079,0.12,0.309,0.642206003293628
"Gbp6",2.05753255291624e-05,0.795963723219635,0.15,0,0.664274384709009
"Gm4951",2.05753255291624e-05,0.59427518876104,0.15,0,0.664274384709009
"Dock10",2.0674275344566e-05,-0.621104328971337,0.05,0.2,0.667468979499314
"Sgms1",2.08140817954332e-05,-0.63151520237676,0.07,0.227,0.67198263076556
"Kif1b",2.10212677024137e-05,-0.815482699650297,0.225,0.436,0.678671627772428
"Agap1",2.1286140051925e-05,-0.35782468694628,0.01,0.118,0.687223031576397
"Tax1bp1",2.23035868247592e-05,-0.636101763313104,0.415,0.645,0.720071300637351
"Chst3",2.2325183441756e-05,-0.474819029619599,0.01,0.118,0.720768547417093
"Rel",2.24326383475927e-05,-0.691507756603684,0.045,0.191,0.724237729052029
"Zfp36l2",2.29810841042194e-05,-1.19840385625967,0.13,0.309,0.741944300304723
"Tpt1",2.32706433980326e-05,-0.659864733245362,0.93,0.973,0.751292722105481
"Heca",2.33920176681514e-05,-0.573547865361091,0.15,0.355,0.755211290416269
"Bdnf",2.51056557231865e-05,-0.947137917193301,0.17,0.364,0.810536095023075
"Ptma",2.54443175313445e-05,-0.657728247421584,0.63,0.8,0.821469791499458
"Ppp3ca",2.62235694382282e-05,-0.812266489811634,0.505,0.691,0.846627939313199
"Rbbp6",2.6427579689836e-05,-0.619263990589038,0.19,0.391,0.853214410286355
"Krt19",2.64354152501133e-05,0.676933721808195,0.755,0.591,0.853467381349908
"Prrc2c",2.69849027644016e-05,-0.734888723592769,0.285,0.5,0.871207585748707
"Plcg2",2.73867063783468e-05,-0.410222689769445,0.015,0.127,0.884179815424927
"Rpl10",2.88974769148736e-05,-0.793620114282684,0.705,0.8,0.932955042196694
"Pik3ca",2.92668165872499e-05,-0.760910722667156,0.145,0.327,0.944879173519364
"Pcmtd2",2.93625718282206e-05,-0.483490706454571,0.075,0.236,0.947970631474101
"Rps4x",2.9549555593482e-05,-0.862652260179208,0.74,0.864,0.954007402335568
"Rpl27a",2.97239679713545e-05,-0.718455650004905,0.8,0.891,0.959638305955181
"Rpl21",3.00797406697256e-05,-0.578879246239973,0.84,0.945,0.971124427522091
"Limch1",3.01541910518189e-05,-0.883476343751532,0.555,0.691,0.973528058107974
"Pag1",3.03695058880347e-05,-0.470451799532636,0.015,0.127,0.9804794975952
"Oas3",3.07887190300527e-05,0.735171878893256,0.195,0.027,0.994013793885251
"S100a9",3.08200256384184e-05,-2.15799570480629,0.015,0.127,0.995024527736337
"Gm30211",3.17140280545647e-05,-0.334924360130302,0.005,0.1,1
"Lamp1",3.20585465909192e-05,0.554756379740146,0.74,0.545,1
"Mycbp2",3.2067710824335e-05,-0.594283385335653,0.19,0.4,1
"Resf1",3.23965320068626e-05,-1.04694415672919,0.345,0.545,1
"Dpysl2",3.2954526630812e-05,-0.844692842303156,0.365,0.573,1
"Nap1l1",3.32134975888547e-05,-0.790677161652481,0.295,0.5,1
"Xaf1",3.46487243133565e-05,0.810883792589914,0.39,0.182,1
"Psmb9",3.48563783007697e-05,0.930446036665245,0.48,0.282,1
"Gngt2",3.66660916034842e-05,-0.689431084070887,0.045,0.182,1
"Pds5a",3.69088551207098e-05,-0.556649700041503,0.11,0.282,1
"Ppp1r15a",3.73540244897764e-05,-0.775687647916811,0.145,0.327,1
"Brd2",3.79745455092549e-05,-0.631363408848858,0.25,0.464,1
"Plxnb2",3.81513160635761e-05,1.399132733127,0.4,0.218,1
"Kif21b",3.82539654714788e-05,-0.487582392413635,0.025,0.145,1
"Hnrnpa2b1",3.92024921423706e-05,-0.692075370191265,0.395,0.618,1
"Hectd1",3.95488476124108e-05,-0.652440360094017,0.235,0.436,1
"Thbs3",4.04955436146159e-05,-0.638834020855333,0.11,0.291,1
"Srcap",4.0752276168645e-05,-0.541967111374048,0.065,0.218,1
"Gimap1",4.07907906324753e-05,-0.865235574782988,0.085,0.245,1
"Asah1",4.11480937455683e-05,0.910016560346675,0.51,0.309,1
"Nkg7",4.12429100589762e-05,1.10651255183666,0.14,0,1
"Cr2",4.20819753000233e-05,-0.39243860414039,0,0.082,1
"Nfam1",4.20819753000233e-05,-0.276498812592436,0,0.082,1
"St6gal1",4.20819753000233e-05,-0.307670102341141,0,0.082,1
"Gm43813",4.30445726642837e-05,-0.519743183221627,0.03,0.155,1
"Akap13",4.38426862263324e-05,-0.662362390000855,0.51,0.691,1
"Rbbp4",4.48970252591885e-05,-0.494505185666391,0.185,0.391,1
"Cd84",4.51597027752283e-05,-0.521729178444916,0.04,0.173,1
"Ly86",4.57102603304446e-05,-0.490037725309413,0.045,0.191,1
"Lap3",4.60755928166092e-05,0.800263785870746,0.33,0.127,1
"Mtss1",4.61772277525428e-05,-0.489378107804581,0.05,0.191,1
"Aldh2",4.65507942389465e-05,-0.799416826270274,0.33,0.555,1
"Zfp36l1",4.77007238132425e-05,-0.738955178303628,0.28,0.509,1
"Gimap6",4.77341896233036e-05,-0.871428249493482,0.095,0.264,1
"Rplp1",4.88387554081003e-05,-0.659543430707963,0.87,0.927,1
"Serping1",5.14260266199611e-05,0.104924147253623,0.255,0.064,1
"Mast4",5.19266253364225e-05,-0.326897491703583,0.03,0.155,1
"Arf4",5.2173811522402e-05,0.911430275805028,0.62,0.464,1
"Apbb1ip",5.21910251736913e-05,-0.49988837705807,0.06,0.209,1
"Kdm5a",5.26147128711099e-05,-0.523576066378927,0.135,0.318,1
"Srsf5",5.27490324347275e-05,-0.775369235058997,0.375,0.573,1
"Por",5.28986884013488e-05,-0.64514973540446,0.155,0.345,1
"Blk",5.43880105202461e-05,-0.462938332143856,0.01,0.109,1
"Phip",5.49929510695132e-05,-0.849601383800148,0.2,0.391,1
"Wnt10b",5.61191290569167e-05,-0.324994707727734,0.01,0.109,1
"Irf2bp2",5.79439521849434e-05,-0.728041682163143,0.11,0.282,1
"Fam126b",5.80753378985917e-05,-0.412131656995068,0.025,0.145,1
"Trim65",5.88139647313673e-05,-0.220595167234158,0.01,0.109,1
"Irgm2",5.88204127738093e-05,0.649991397701479,0.205,0.036,1
"Mau2",5.89900712636246e-05,-0.538967094197543,0.12,0.291,1
"Tcof1",6.01552038598448e-05,-0.502933994565363,0.035,0.164,1
"Yipf4",6.07919424492522e-05,-0.679145985653127,0.165,0.345,1
"Sltm",6.10223315506147e-05,-0.563067554634337,0.185,0.373,1
"Zcchc14",6.16310394746933e-05,-0.204747536464309,0.01,0.109,1
"P4hb",6.18530168000662e-05,1.12735687179291,0.445,0.264,1
"Krit1",6.18674418736689e-05,-0.525746476330241,0.155,0.336,1
"Scnn1a",6.30355004384676e-05,0.820178842129944,0.65,0.427,1
"Atp5j2",6.35538409135616e-05,0.886636609432464,0.595,0.445,1
"Desi2",6.4023018179013e-05,-0.569287727613404,0.095,0.255,1
"Ces1d",6.40300180093413e-05,-0.642314606015962,0.09,0.255,1
"Arid1a",6.63515508720635e-05,-0.784099607038491,0.215,0.4,1
"Ubr2",6.81611818307622e-05,-0.585505616533142,0.095,0.255,1
"Pim3",6.9313487358583e-05,-0.561217258688532,0.11,0.282,1
"Birc6",7.00946593438952e-05,-0.627113378133314,0.15,0.336,1
"Ltb",7.12049982453287e-05,-0.789677021454094,0.105,0.282,1
"Dock2",7.26978545943833e-05,-0.63256563967612,0.07,0.218,1
"Klhl24",7.37147173981333e-05,-0.452259655803826,0.205,0.409,1
"Plaat3",7.37480018391239e-05,0.98129329763014,0.44,0.245,1
"Pcgf3",7.41287912868949e-05,-0.47396662260206,0.07,0.218,1
"Gtf2a1",7.47765842569282e-05,-0.575029743130444,0.075,0.227,1
"Qsox1",7.48903654273399e-05,1.112414169138,0.325,0.136,1
"Rplp2",7.63567617100644e-05,-0.649586946400977,0.69,0.845,1
"Ubap2l",7.66889336118449e-05,-0.707626412462422,0.22,0.409,1
"Lyst",8.06824489267119e-05,-0.383834683012363,0.075,0.227,1
"Itsn2",8.11906654872821e-05,-0.567167766842789,0.175,0.364,1
"Khdrbs1",8.16642400448617e-05,-0.622132908014069,0.165,0.355,1
"Ubl3",8.17409550984036e-05,-0.563647643387086,0.445,0.655,1
"Lsp1",8.31278673700288e-05,-0.59753734620358,0.13,0.318,1
"Ivns1abp",8.32282332842794e-05,-0.475326153829308,0.08,0.236,1
"Atp5k",8.40118110122307e-05,0.987397754512079,0.46,0.273,1
"Fbln5",8.40958132929677e-05,0.882550028518214,0.57,0.409,1
"Baz2a",8.51982393055418e-05,-0.555785346243888,0.105,0.273,1
"Nsd1",8.5546321819411e-05,-0.573584297803154,0.215,0.409,1
"Treml2",8.70543111229902e-05,-0.322654252519383,0.015,0.118,1
"Slc30a5",8.70923186851241e-05,-0.407377644611378,0.085,0.245,1
"Btla",8.72927825583223e-05,-0.442254567556865,0.005,0.091,1
"Btk",8.88028714763463e-05,-0.283097166529301,0.005,0.091,1
"Tnrc6b",8.90081956044394e-05,-0.664091265236868,0.16,0.336,1
"BC005537",9.01703097163399e-05,-0.720928724554112,0.24,0.436,1
"Tap1",9.01705293559204e-05,1.05756835488839,0.375,0.191,1
"S100a1",9.17506285563239e-05,1.06490427638689,0.515,0.336,1
"Pan3",9.20923205450459e-05,-0.421631055434855,0.075,0.227,1
"Kmt2c",9.21452736604924e-05,-0.615598409129522,0.135,0.309,1
"Tor1aip1",9.25732437149285e-05,-0.536220280588062,0.2,0.391,1
"Wac",9.4086474058679e-05,-0.398302085147619,0.16,0.355,1
"Slc38a9",9.42807074755123e-05,-0.497706145594254,0.05,0.182,1
"Il10ra",9.48606167883728e-05,-0.349965325739405,0.015,0.118,1
"Id4",9.50935627500214e-05,-0.266665288556302,0.005,0.091,1
"Zfp950",9.64756217560855e-05,-0.381041441686701,0.08,0.236,1
"Unkl",9.67307388189236e-05,-0.268971983081956,0.005,0.091,1
"Gpr155",9.91941969037564e-05,-0.365486996100519,0.055,0.191,1
"Rras",9.92690886462282e-05,0.92591484824935,0.49,0.318,1
"Pde2a",0.000100085257584838,-0.329998664181769,0.005,0.091,1
"Smim14",0.000102234180985341,-0.533783947893469,0.39,0.609,1
"Cdc42bpg",0.000103311126231008,-0.581931068157027,0.17,0.355,1
"Ccdc186",0.000103468073654517,-0.470772676165951,0.13,0.309,1
"H2-Q6",0.000103505801827969,1.19533746117061,0.405,0.218,1
"Nufip2",0.000103615363316285,-0.503389486564163,0.165,0.345,1
"Thrap3",0.000103666329910273,-0.432242899107123,0.19,0.382,1
"Cped1",0.000104789895639624,-0.751719592662194,0.195,0.391,1
"Mynn",0.000105309793730117,-0.468738367153705,0.03,0.145,1
"Ckmt1",0.000105416539773502,0.739573342814049,0.175,0.027,1
"Hspa8",0.000105516328047118,-0.479143464662027,0.825,0.927,1
"Stap1",0.000105557002513495,-0.599180912333114,0.04,0.164,1
"Mllt6",0.000105759275478984,-0.614438230126759,0.09,0.245,1
"Oser1",0.000108298951948507,-0.498276192319299,0.085,0.236,1
"Tacc1",0.000108298951948507,-0.767234007202753,0.085,0.236,1
"Mpeg1",0.000108483763014951,0.598515445593899,0.26,0.073,1
"Hmgb1",0.000109700081764581,-0.535374801057406,0.495,0.736,1
"Dyrk2",0.000111750793678585,-0.572156145660908,0.05,0.182,1
"Zfp644",0.000112679331737425,-0.657133611799823,0.18,0.355,1
"Ifi47",0.000113769276773615,0.806925663135928,0.235,0.064,1
"Ctse",0.00011575141294607,-0.312082979877333,0,0.073,1
"Osbpl8",0.000116364457201975,-0.425182008492526,0.06,0.2,1
"Hip1r",0.000117615436976913,-0.438350108542133,0.09,0.245,1
"Snx30",0.000118270779466399,-0.523031077745653,0.145,0.327,1
"Tinagl1",0.000118465391249739,0.8696244862014,0.42,0.218,1
"Rnase6",0.000119353533894627,-0.244566690175465,0.02,0.127,1
"Ctsd",0.000121012163991341,0.649564866663679,0.59,0.445,1
"Mindy2",0.000124884032578722,-0.608715095891728,0.315,0.509,1
"Anp32a",0.000125129873042873,-0.661147440419775,0.34,0.564,1
"Gid4",0.000128220199622998,-0.498193907143358,0.055,0.191,1
"Smg1",0.000130818604184851,-0.494893822487618,0.165,0.355,1
"Irs2",0.000130912500383801,-0.434402378535229,0.045,0.173,1
"Ankrd17",0.000131712887253293,-0.636093318369476,0.23,0.418,1
"Pnn",0.000131896242637925,-0.459731990001822,0.185,0.373,1
"Rpl35a",0.000135325240574023,-0.715653261861341,0.735,0.836,1
"Gpr132",0.000135996492902635,-0.344763408037509,0.01,0.1,1
"P2ry10",0.000135996492902635,-0.398178684478539,0.01,0.1,1
"Trp53inp1",0.000136051922937077,-0.558711276893309,0.035,0.155,1
"Bach2",0.00013752993209228,-0.632229313349766,0.03,0.145,1
"Hps3",0.000137635160193968,-0.319921342616664,0.035,0.155,1
"Slc4a5",0.000139095072259498,-0.362177114037679,0.025,0.136,1
"Ctsb",0.000140771111703598,0.807688531803484,0.54,0.364,1
"Macf1",0.000143279407208486,-0.623895083777094,0.5,0.7,1
"Klf4",0.000143380222790614,-0.821653357118035,0.055,0.191,1
"Snhg18",0.000145028053661323,0.68491825883446,0.32,0.127,1
"Ivd",0.000145205391805888,-0.325038501526852,0.075,0.227,1
"Itga3",0.000148000094342034,1.27963529275034,0.465,0.291,1
"Zfp780b",0.000149163663624665,-0.2814976463428,0.01,0.1,1
"Tspan32",0.000149299964883021,-0.464332192033557,0.055,0.191,1
"Rsbn1",0.000151044690279887,-0.369901976878575,0.075,0.218,1
"Gde1",0.000151606424142409,0.874902485479332,0.465,0.264,1
"Erap1",0.000153170603892919,0.625796320988208,0.265,0.082,1
"Epc2",0.000159673822747615,-0.267370596770861,0.04,0.164,1
"Swap70",0.000163198362177985,-0.62945269275642,0.205,0.391,1
"Cdc14b",0.000163524381414878,-0.215734895114752,0.01,0.1,1
"Tril",0.000166040786359091,-0.217306326652833,0.01,0.1,1
"Mllt10",0.000168661200956487,-0.603222906395852,0.12,0.282,1
"Dock7",0.000168961494976503,-0.519570681571997,0.09,0.236,1
"Itpr2",0.000170599624246136,-0.314243126300241,0.04,0.164,1
"Ddx17",0.00017183806574436,-0.523118669970321,0.25,0.445,1
"Rpl8",0.000173529101785003,-0.701331318599967,0.73,0.864,1
"Cxxc5",0.000174684047432567,-0.276046343521308,0.03,0.145,1
"Tpm2",0.000175080607520317,1.21286791244368,0.32,0.136,1
"Grn",0.000176235278397751,0.846138978263796,0.475,0.3,1
"Safb",0.000178043647912484,-0.582356488556009,0.13,0.291,1
"Dag1",0.000178136399997634,1.05438551233464,0.62,0.436,1
"Nfatc3",0.000181152770473393,-0.556998953801138,0.09,0.236,1
"Rassf3",0.000181403710743581,-0.650904068126495,0.24,0.445,1
"Csnk2a2",0.000182202838594434,-0.497839138050521,0.135,0.309,1
"Cavin1",0.000183278604547174,-0.642665995813405,0.405,0.609,1
"Med13l",0.000183322247838077,-0.453466650385645,0.07,0.209,1
"Gpc3",0.000184383179043853,-0.446421733844282,0.045,0.173,1
"Tnfrsf12a",0.000184489982124636,0.843674360275426,0.505,0.327,1
"Ubc",0.000186752431077159,0.758007112710017,0.805,0.827,1
"Ptprcap",0.000187582680545231,-0.931657844489076,0.105,0.264,1
"Zfp652",0.000188223520849602,-0.752690807587162,0.115,0.273,1
"Mbd2",0.000188857927606144,-0.595760871905378,0.245,0.445,1
"Alkbh5",0.000189642691765782,-0.462919266400558,0.13,0.3,1
"Tgfb1",0.000189952780386565,-0.49574573337437,0.12,0.282,1
"Mir99ahg",0.000194317753510467,-0.244220577356427,0.03,0.145,1
"Pum1",0.000195412124029907,-0.88825369881539,0.18,0.345,1
"Osbpl6",0.000197283944665147,-0.609552605268674,0.15,0.327,1
"Mrpl14",0.000199961158498715,-0.829586152316025,0.36,0.545,1
"Mbnl1",0.000201915960071167,-0.518101690998313,0.44,0.664,1
"Ptp4a3",0.000204113309259818,-0.743779304150465,0.08,0.218,1
"Rpl3",0.000204415450803965,-0.601476492612069,0.635,0.764,1
"Gigyf2",0.000205280913083756,-0.391324679961744,0.105,0.264,1
"Ogt",0.000207041076719933,-0.582830136424834,0.2,0.382,1
"Klhl2",0.000207613386988777,-0.403222159108387,0.015,0.109,1
"Ubb",0.000208638953486013,0.42404210452432,0.95,0.964,1
"Sypl",0.000211050543728901,-0.7472437736732,0.295,0.473,1
"Rprd2",0.000216776556310227,-0.311725161034112,0.07,0.209,1
"Klhdc8a",0.000217729141471415,0.679126474074206,0.225,0.064,1
"Synrg",0.000219153689109504,-0.601271218329624,0.08,0.227,1
"Hint1",0.000219774766374346,0.572847864466687,0.7,0.627,1
"Ssh2",0.00022009719415683,-0.735597683900943,0.18,0.345,1
"Zfp608",0.000221989407426123,-0.58371197595093,0.055,0.182,1
"Clu",0.000222116682943935,0.955410410496712,0.355,0.173,1
"Ctdspl",0.000223966593601262,-0.745676968491404,0.325,0.491,1
"Tcf12",0.000225814077739025,-0.589838713724058,0.16,0.327,1
"Fabp5",0.000229034208064211,0.909457565150742,0.21,0.055,1
"Pcmtd1",0.000229081837291564,-0.748940954068961,0.16,0.327,1
"Prkcb",0.000229561775617973,-0.586801896673923,0.04,0.155,1
"Rasgef1b",0.000230344820469144,-0.441391632430313,0.075,0.227,1
"Ubn2",0.000233413504338044,-0.377705293647935,0.115,0.273,1
"Spp1",0.000233414492251444,0.633882485503787,0.17,0.027,1
"Irx2",0.000234849560550567,-0.886960943699131,0.15,0.309,1
"Zfp280d",0.000235999024717789,-0.530351916940157,0.1,0.245,1
"Gbp4",0.000238336568229731,0.609661151283512,0.185,0.036,1
"Pik3ap1",0.000238848941806632,-0.516825797762202,0.03,0.136,1
"Sbk1",0.000239346766405036,-0.272413718654082,0.005,0.082,1
"Gm49602",0.000239346766405036,-0.30754939000771,0.005,0.082,1
"4932438A13Rik",0.000240651396437946,-0.210531584501297,0.1,0.255,1
"Ccnt1",0.000240651396437946,-0.267946759267329,0.1,0.255,1
"Gm10115",0.000243433748821553,-0.144816583719776,0.005,0.082,1
"Arid4a",0.000243582065620137,-0.61320788938993,0.145,0.309,1
"Arhgdib",0.00024632450432853,-1.03912819244819,0.17,0.336,1
"Slco2a1",0.000247391209591417,0.603929939914186,0.225,0.064,1
"Rsad2",0.000261705944272057,0.831196893903845,0.15,0.018,1
"Perp",0.000261822191416796,-0.475277224714745,0.035,0.145,1
"BC028528",0.000261840392379494,-0.364303009187833,0.02,0.118,1
"Rps19",0.000263065408106764,-0.605180447264154,0.855,0.945,1
"Mlxip",0.000263453499754465,-0.433123120696154,0.045,0.164,1
"Lox",0.000263665727711198,0.872320017952684,0.19,0.045,1
"Hipk2",0.000266228113628125,-0.708180603432397,0.24,0.427,1
"Cdo1",0.000269363339296639,-0.46895534870461,0.005,0.082,1
"Tiparp",0.00027127769650965,-0.498795594090458,0.135,0.3,1
"Mdn1",0.00027316419237977,-0.456572954097981,0.025,0.127,1
"Recql5",0.0002744088328132,-0.167818634689295,0.015,0.109,1
"Anxa1",0.000276985277845164,0.845135255262363,0.755,0.664,1
"Nfat5",0.000277566057434298,-0.467757624462106,0.13,0.291,1
"Mettl23",0.000277566057434298,-0.517987550569853,0.13,0.291,1
"Rnf20",0.000278169777165236,-0.391709048565684,0.09,0.236,1
"Cebpb",0.00027860472667758,-0.965055198858224,0.335,0.5,1
"Pak1ip1",0.000279749346696632,-0.395430367877685,0.115,0.273,1
"Tle2",0.000283479588198968,-0.16583013930719,0.025,0.127,1
"Col4a2",0.000292654374611455,0.954966376369289,0.6,0.436,1
"Rnf216",0.000293939153480427,-0.162269248305037,0.06,0.191,1
"Gatad2b",0.000297616540907459,-0.509284076864928,0.175,0.345,1
"Sos2",0.000301837384472758,-0.432375787714814,0.055,0.182,1
"Ndufb1-ps",0.000302233817538439,0.717427850092635,0.575,0.445,1
"Hnrnpm",0.00030289081893639,-0.631069942272683,0.17,0.345,1
"Tpr",0.000303646900370215,-0.692118489956976,0.38,0.582,1
"Tm2d3",0.000304011191457415,-0.727025567520127,0.13,0.282,1
"Ddx3x",0.000306177582036961,-0.550787005155695,0.23,0.427,1
"Cox5a",0.00030785353273862,0.680366584994468,0.63,0.536,1
"Elf2",0.000309594079310589,-0.446523527382422,0.125,0.282,1
"Ncf2",0.0003097008936288,-0.393817884462928,0.03,0.136,1
"Eid1",0.000309725389076943,-0.68124349525671,0.14,0.3,1
"Rp2",0.000312733040629464,-0.327101956174064,0.065,0.2,1
"Scarb2",0.000313453691739414,0.702735190100024,0.505,0.318,1
"S1pr1",0.000318336804590797,-0.518008092078756,0.04,0.155,1
"Mtfr1",0.000318423583924563,-0.434995441652119,0.07,0.209,1
"Agl",0.000318462828309202,-0.0943648328535957,0,0.064,1
